call_id,customer_id,call_date,disposition,call_handler
164806,46948,10/21/25 8:03,Talked to Customer,Carlton
164807,46949,10/19/25 9:26,Talked to Customer,Vivian
164808,46949,10/23/25 23:39,Voicemail,NA
164809,46949,10/28/25 2:53,Voicemail,NA
164810,46949,10/28/25 3:15,Voicemail,NA
164811,46950,10/19/25 9:40,Talked to Customer,Will
164812,46950,10/21/25 2:29,Voicemail,NA
164813,46950,10/25/25 8:43,Talked to Customer,Hillary
164814,46951,10/19/25 9:53,Talked to Customer,Will
164815,46951,10/22/25 12:37,Talked to Customer,Hillary
164816,46951,10/23/25 19:13,Talked to Customer,Vivian
164817,46952,10/19/25 10:11,Talked to Customer,Will
164818,46952,10/19/25 11:24,Talked to Customer,Will
164819,46952,10/19/25 12:20,Talked to Customer,Phil
164820,46952,10/20/25 10:30,Talked to Customer,Hillary
164821,46953,10/19/25 10:11,Talked to Customer,Carlton
164822,46953,10/19/25 15:27,Talked to Customer,Hillary
164823,46953,10/22/25 22:25,Voicemail,NA
164824,46953,10/25/25 2:20,Voicemail,NA
164825,46953,10/29/25 0:34,Voicemail,NA
164826,46954,10/19/25 10:14,Talked to Customer,Carlton
164827,46954,10/19/25 14:10,Talked to Customer,Will
164828,46955,10/19/25 10:14,Talked to Customer,Carlton
164829,46955,10/19/25 22:11,Voicemail,NA
164830,46955,10/20/25 17:15,Talked to Customer,Vivian
164831,46956,10/19/25 10:16,Talked to Customer,Will
164832,46956,10/20/25 3:30,Voicemail,NA
164833,46957,10/19/25 10:25,Talked to Customer,Carlton
164834,46957,10/22/25 15:41,Talked to Customer,Vivian
164835,46957,10/24/25 16:31,Voicemail,NA
164836,46958,10/19/25 10:25,Talked to Customer,Vivian
164837,46958,10/23/25 10:39,Talked to Customer,Vivian
164838,46959,10/19/25 10:34,Talked to Customer,Carlton
164839,46959,10/20/25 14:21,Talked to Customer,Vivian
164840,46959,10/24/25 17:42,Voicemail,NA
164841,46960,10/19/25 10:38,Talked to Customer,Carlton
164842,46960,10/23/25 2:21,Voicemail,NA
164843,46960,10/24/25 1:57,Voicemail,NA
164844,46960,10/24/25 22:14,Voicemail,NA
164845,46960,10/27/25 11:31,Disconnected,NA
164846,46961,10/19/25 10:46,Talked to Customer,Will
164847,46961,10/23/25 12:05,Talked to Customer,Geoffrey
164848,46961,10/26/25 17:16,Talked to Customer,Geoffrey
164849,46961,10/30/25 12:01,Talked to Customer,Vivian
164850,46962,10/19/25 10:55,Talked to Customer,Geoffrey
164851,46962,10/22/25 18:50,Voicemail,NA
164852,46963,10/19/25 11:01,Talked to Customer,Will
164853,46963,10/20/25 22:35,Voicemail,NA
164854,46964,10/19/25 11:09,Talked to Customer,Geoffrey
164855,46964,10/22/25 17:11,Talked to Customer,Hillary
164856,46964,10/26/25 12:24,Talked to Customer,Phil
164857,46965,10/19/25 11:13,Disconnected,NA
164858,46965,10/20/25 13:52,Talked to Customer,Hillary
164859,46965,10/21/25 13:31,Talked to Customer,Vivian
164860,46965,10/24/25 5:40,Voicemail,NA
164861,46965,10/26/25 14:13,Talked to Customer,Will
164862,46966,10/19/25 11:17,Disconnected,NA
164863,46966,10/24/25 6:02,Voicemail,NA
164864,46967,10/19/25 11:22,Disconnected,NA
164865,46967,10/22/25 6:56,Voicemail,NA
164866,46967,10/24/25 8:56,Voicemail,NA
164867,46967,10/26/25 19:42,Disconnected,NA
164868,46967,10/28/25 21:52,Voicemail,NA
164869,46968,10/19/25 11:30,Talked to Customer,Vivian
164870,46968,10/23/25 21:55,Voicemail,NA
164871,46968,10/28/25 15:29,Talked to Customer,Phil
164872,46968,10/29/25 21:49,Voicemail,NA
164873,46968,10/31/25 3:16,Voicemail,NA
164874,46969,10/19/25 11:34,Talked to Customer,Carlton
164875,46969,10/21/25 18:19,Voicemail,NA
164876,46969,10/25/25 0:00,Voicemail,NA
164877,46969,10/27/25 4:30,Voicemail,NA
164878,46970,10/19/25 11:35,Talked to Customer,Vivian
164879,46970,10/21/25 3:20,Voicemail,NA
164880,46970,10/25/25 22:57,Voicemail,NA
164881,46970,10/30/25 3:51,Voicemail,NA
164882,46971,10/19/25 11:42,Talked to Customer,Hillary
164883,46971,10/23/25 13:00,Talked to Customer,Geoffrey
164884,46972,10/19/25 11:47,Disconnected,NA
164885,46972,10/23/25 16:42,Talked to Customer,Hillary
164886,46972,10/26/25 16:23,Talked to Customer,Geoffrey
164887,46972,10/29/25 21:44,Voicemail,NA
164888,46972,11/3/25 16:17,Talked to Customer,Phil
164889,46973,10/19/25 11:50,Talked to Customer,Geoffrey
164890,46973,10/22/25 5:33,Voicemail,NA
164891,46973,10/24/25 13:30,Voicemail,NA
164892,46973,10/27/25 1:29,Voicemail,NA
164893,46974,10/19/25 11:57,Disconnected,NA
164894,46974,10/19/25 14:55,Talked to Customer,Vivian
164895,46974,10/23/25 8:43,Talked to Customer,Will
164896,46974,10/27/25 17:22,Talked to Customer,Carlton
164897,46974,11/1/25 13:37,Talked to Customer,Hillary
164898,46975,10/19/25 11:57,Talked to Customer,Will
164899,46975,10/22/25 6:13,Disconnected,NA
164900,46975,10/24/25 10:07,Voicemail,NA
164901,46975,10/25/25 3:20,Voicemail,NA
164902,46975,10/26/25 21:50,Voicemail,NA
164903,46976,10/19/25 12:04,Talked to Customer,Geoffrey
164904,46976,10/19/25 19:50,Talked to Customer,Hillary
164905,46976,10/23/25 12:12,Talked to Customer,Vivian
164906,46976,10/26/25 13:36,Talked to Customer,Carlton
164907,46976,10/27/25 20:47,Voicemail,NA
164908,46977,10/19/25 12:08,Talked to Customer,Will
164909,46977,10/20/25 1:49,Voicemail,NA
164910,46977,10/20/25 14:15,Talked to Customer,Will
164911,46977,10/24/25 22:26,Voicemail,NA
164912,46978,10/19/25 12:10,Talked to Customer,Geoffrey
164913,46978,10/21/25 0:20,Voicemail,NA
164914,46978,10/23/25 12:14,Talked to Customer,Vivian
164915,46978,10/26/25 3:38,Voicemail,NA
164916,46978,10/29/25 18:03,Voicemail,NA
164917,46979,10/19/25 12:11,Talked to Customer,Hillary
164918,46979,10/19/25 13:57,Talked to Customer,Phil
164919,46979,10/20/25 16:51,Talked to Customer,Phil
164920,46980,10/19/25 12:13,Disconnected,NA
164921,46980,10/21/25 9:51,Talked to Customer,Carlton
164922,46980,10/25/25 21:54,Voicemail,NA
164923,46981,10/19/25 12:15,Talked to Customer,Carlton
164924,46981,10/21/25 14:01,Talked to Customer,Vivian
164925,46981,10/23/25 9:29,Talked to Customer,Will
164926,46981,10/27/25 11:35,Talked to Customer,Will
164927,46982,10/19/25 12:20,Talked to Customer,Carlton
164928,46982,10/24/25 2:56,Voicemail,NA
164929,46983,10/19/25 12:20,Talked to Customer,Vivian
164930,46983,10/22/25 17:54,Talked to Customer,Hillary
164931,46983,10/23/25 18:23,Voicemail,NA
164932,46983,10/24/25 15:08,Voicemail,NA
164933,46983,10/29/25 3:47,Voicemail,NA
164934,46984,10/19/25 12:24,Talked to Customer,Will
164935,46984,10/23/25 14:20,Talked to Customer,Carlton
164936,46984,10/26/25 20:02,Voicemail,NA
164937,46985,10/19/25 12:26,Talked to Customer,Will
164938,46985,10/21/25 5:13,Voicemail,NA
164939,46986,10/19/25 12:26,Talked to Customer,Carlton
164940,46986,10/21/25 9:01,Talked to Customer,Will
164941,46986,10/22/25 11:53,Talked to Customer,Will
164942,46987,10/19/25 12:30,Talked to Customer,Geoffrey
164943,46987,10/22/25 11:00,Talked to Customer,Hillary
164944,46987,10/27/25 1:46,Talked to Customer,Phil
164945,46987,10/30/25 3:45,Voicemail,NA
164946,46987,11/1/25 9:01,Talked to Customer,Will
164947,46988,10/19/25 12:32,Talked to Customer,Carlton
164948,46988,10/19/25 13:52,Talked to Customer,Vivian
164949,46988,10/23/25 16:56,Talked to Customer,Phil
164950,46988,10/27/25 19:13,Voicemail,NA
164951,46989,10/19/25 12:35,Talked to Customer,Carlton
164952,46989,10/21/25 23:48,Disconnected,NA
164953,46990,10/19/25 12:37,Talked to Customer,Will
164954,46990,10/23/25 4:54,Voicemail,NA
164955,46990,10/24/25 1:04,Voicemail,NA
164956,46990,10/27/25 6:20,Voicemail,NA
164957,46990,10/27/25 12:52,Talked to Customer,Will
164958,46991,10/19/25 12:39,Talked to Customer,Hillary
164959,46991,10/23/25 7:52,Talked to Customer,Hillary
164960,46992,10/19/25 12:41,Talked to Customer,Carlton
164961,46992,10/19/25 12:51,Disconnected,NA
164962,46992,10/21/25 10:59,Talked to Customer,Hillary
164963,46992,10/26/25 6:06,Voicemail,NA
164964,46993,10/19/25 12:41,Talked to Customer,Will
164965,46993,10/20/25 11:38,Talked to Customer,Hillary
164966,46994,10/19/25 12:41,Disconnected,NA
164967,46994,10/20/25 7:17,Voicemail,NA
164968,46995,10/19/25 12:42,Talked to Customer,Carlton
164969,46995,10/20/25 9:37,Talked to Customer,Hillary
164970,46995,10/24/25 20:02,Voicemail,NA
164971,46995,10/28/25 15:40,Talked to Customer,Hillary
164972,46996,10/19/25 12:43,Talked to Customer,Will
164973,46996,10/22/25 1:49,Voicemail,NA
164974,46996,10/22/25 8:13,Talked to Customer,Will
164975,46996,10/24/25 23:58,Voicemail,NA
164976,46996,10/29/25 13:15,Talked to Customer,Vivian
164977,46997,10/19/25 12:43,Disconnected,NA
164978,46997,10/23/25 13:12,Disconnected,NA
164979,46997,10/23/25 21:59,Voicemail,NA
164980,46997,10/27/25 2:31,Voicemail,NA
164981,46998,10/19/25 12:43,Talked to Customer,Will
164982,46998,10/19/25 18:27,Talked to Customer,Vivian
164983,46998,10/20/25 7:55,Voicemail,NA
164984,46998,10/23/25 21:32,Voicemail,NA
164985,46998,10/25/25 22:11,Voicemail,NA
164986,46999,10/19/25 12:47,Talked to Customer,Will
164987,46999,10/22/25 17:48,Talked to Customer,Vivian
164988,46999,10/24/25 18:41,Voicemail,NA
164989,47000,10/19/25 12:49,Talked to Customer,Phil
164990,47000,10/21/25 20:36,Voicemail,NA
164991,47001,10/19/25 12:51,Talked to Customer,Phil
164992,47001,10/20/25 17:06,Talked to Customer,Geoffrey
164993,47001,10/21/25 17:19,Talked to Customer,Vivian
164994,47001,10/23/25 8:27,Talked to Customer,Hillary
164995,47001,10/24/25 12:27,Voicemail,NA
164996,47002,10/19/25 12:53,Disconnected,NA
164997,47002,10/19/25 21:26,Voicemail,NA
164998,47002,10/19/25 22:34,Voicemail,NA
164999,47003,10/19/25 12:57,Talked to Customer,Will
165000,47003,10/22/25 14:59,Talked to Customer,Carlton
165001,47004,10/19/25 13:00,Talked to Customer,Vivian
165002,47004,10/21/25 20:20,Voicemail,NA
165003,47005,10/19/25 13:01,Talked to Customer,Geoffrey
165004,47005,10/21/25 22:47,Voicemail,NA
165005,47006,10/19/25 13:06,Talked to Customer,Phil
165006,47006,10/20/25 3:49,Talked to Customer,Vivian
165007,47007,10/19/25 13:07,Talked to Customer,Vivian
165008,47007,10/22/25 11:18,Talked to Customer,Phil
165009,47007,10/23/25 4:10,Talked to Customer,Carlton
165010,47008,10/19/25 13:09,Talked to Customer,Carlton
165011,47008,10/21/25 2:05,Voicemail,NA
165012,47009,10/19/25 13:13,Talked to Customer,Will
165013,47009,10/23/25 1:07,Disconnected,NA
165014,47010,10/19/25 13:13,Disconnected,NA
165015,47010,10/23/25 20:32,Talked to Customer,Carlton
165016,47010,10/28/25 18:32,Talked to Customer,Carlton
165017,47010,11/2/25 7:40,Disconnected,NA
165018,47010,11/4/25 0:55,Voicemail,NA
165019,47011,10/19/25 13:14,Disconnected,NA
165020,47011,10/23/25 3:52,Voicemail,NA
165021,47012,10/19/25 13:17,Talked to Customer,Phil
165022,47012,10/19/25 21:56,Voicemail,NA
165023,47012,10/21/25 8:41,Disconnected,NA
165024,47012,10/23/25 13:52,Talked to Customer,Geoffrey
165025,47013,10/19/25 13:19,Talked to Customer,Carlton
165026,47013,10/19/25 23:59,Talked to Customer,Phil
165027,47013,10/20/25 10:38,Talked to Customer,Hillary
165028,47013,10/22/25 11:25,Talked to Customer,Vivian
165029,47013,10/22/25 15:25,Talked to Customer,Hillary
165030,47014,10/19/25 13:23,Disconnected,NA
165031,47014,10/23/25 0:54,Voicemail,NA
165032,47014,10/23/25 20:26,Talked to Customer,Vivian
165033,47014,10/26/25 18:50,Voicemail,NA
165034,47014,10/30/25 13:46,Talked to Customer,Phil
165035,47015,10/19/25 13:24,Talked to Customer,Will
165036,47015,10/23/25 8:42,Talked to Customer,Carlton
165037,47015,10/25/25 19:43,Talked to Customer,Hillary
165038,47015,10/30/25 2:50,Voicemail,NA
165039,47015,11/3/25 9:24,Talked to Customer,Hillary
165040,47016,10/19/25 13:24,Disconnected,NA
165041,47016,10/23/25 10:22,Talked to Customer,Phil
165042,47017,10/19/25 13:28,Talked to Customer,Will
165043,47017,10/22/25 16:31,Disconnected,NA
165044,47017,10/26/25 16:42,Talked to Customer,Geoffrey
165045,47017,10/28/25 14:23,Talked to Customer,Will
165046,47018,10/19/25 13:33,Talked to Customer,Will
165047,47018,10/23/25 5:16,Voicemail,NA
165048,47018,10/25/25 1:26,Voicemail,NA
165049,47018,10/27/25 0:40,Voicemail,NA
165050,47018,10/30/25 20:39,Voicemail,NA
165051,47019,10/19/25 13:35,Talked to Customer,Geoffrey
165052,47019,10/22/25 5:39,Voicemail,NA
165053,47019,10/23/25 7:59,Talked to Customer,Will
165054,47019,10/23/25 8:31,Talked to Customer,Carlton
165055,47019,10/24/25 12:48,Voicemail,NA
165056,47020,10/19/25 13:35,Talked to Customer,Will
165057,47020,10/23/25 12:52,Talked to Customer,Will
165058,47020,10/26/25 11:16,Talked to Customer,Carlton
165059,47020,10/27/25 8:41,Talked to Customer,Vivian
165060,47020,10/29/25 7:23,Voicemail,NA
165061,47021,10/19/25 13:38,Talked to Customer,Geoffrey
165062,47021,10/23/25 14:42,Talked to Customer,Will
165063,47021,10/28/25 12:05,Talked to Customer,Vivian
165064,47022,10/19/25 13:41,Talked to Customer,Geoffrey
165065,47022,10/24/25 0:08,Voicemail,NA
165066,47022,10/26/25 20:14,Voicemail,NA
165067,47022,10/31/25 3:24,Voicemail,NA
165068,47023,10/19/25 13:46,Talked to Customer,Carlton
165069,47023,10/19/25 19:33,Voicemail,NA
165070,47023,10/21/25 18:35,Voicemail,NA
165071,47024,10/19/25 13:51,Talked to Customer,Hillary
165072,47024,10/19/25 17:25,Talked to Customer,Vivian
165073,47025,10/19/25 13:51,Talked to Customer,Geoffrey
165074,47025,10/19/25 18:51,Voicemail,NA
165075,47025,10/21/25 2:17,Voicemail,NA
165076,47025,10/22/25 23:25,Voicemail,NA
165077,47025,10/25/25 19:06,Voicemail,NA
165078,47026,10/19/25 13:52,Disconnected,NA
165079,47026,10/21/25 2:00,Voicemail,NA
165080,47026,10/25/25 18:32,Voicemail,NA
165081,47026,10/27/25 9:03,Talked to Customer,Will
165082,47027,10/19/25 13:54,Disconnected,NA
165083,47027,10/22/25 4:57,Voicemail,NA
165084,47027,10/23/25 2:53,Voicemail,NA
165085,47027,10/26/25 19:54,Voicemail,NA
165086,47028,10/19/25 13:54,Disconnected,NA
165087,47028,10/23/25 19:27,Voicemail,NA
165088,47028,10/25/25 17:50,Talked to Customer,Carlton
165089,47028,10/26/25 6:05,Voicemail,NA
165090,47029,10/19/25 13:57,Talked to Customer,Vivian
165091,47029,10/23/25 7:43,Disconnected,NA
165092,47029,10/27/25 11:50,Disconnected,NA
165093,47029,10/30/25 23:21,Voicemail,NA
165094,47029,11/3/25 1:42,Voicemail,NA
165095,47030,10/19/25 13:59,Talked to Customer,Will
165096,47030,10/23/25 9:07,Talked to Customer,Geoffrey
165097,47030,10/24/25 14:07,Voicemail,NA
165098,47030,10/24/25 14:46,Voicemail,NA
165099,47031,10/19/25 14:01,Disconnected,NA
165100,47031,10/22/25 2:07,Voicemail,NA
165101,47032,10/19/25 14:08,Disconnected,NA
165102,47032,10/20/25 4:07,Voicemail,NA
165103,47032,10/21/25 18:30,Voicemail,NA
165104,47032,10/24/25 2:02,Voicemail,NA
165105,47033,10/19/25 14:15,Talked to Customer,Will
165106,47033,10/20/25 6:34,Voicemail,NA
165107,47033,10/21/25 21:24,Voicemail,NA
165108,47034,10/19/25 14:15,Talked to Customer,Will
165109,47034,10/24/25 1:02,Voicemail,NA
165110,47034,10/24/25 4:41,Voicemail,NA
165111,47034,10/29/25 3:50,Voicemail,NA
165112,47035,10/19/25 14:18,Talked to Customer,Hillary
165113,47035,10/21/25 14:26,Talked to Customer,Geoffrey
165114,47036,10/19/25 14:18,Talked to Customer,Hillary
165115,47036,10/22/25 13:59,Talked to Customer,Hillary
165116,47036,10/25/25 12:45,Talked to Customer,Carlton
165117,47037,10/19/25 14:19,Talked to Customer,Carlton
165118,47037,10/23/25 4:59,Voicemail,NA
165119,47037,10/23/25 21:23,Voicemail,NA
165120,47037,10/26/25 4:32,Voicemail,NA
165121,47038,10/19/25 14:19,Talked to Customer,Will
165122,47038,10/24/25 8:13,Voicemail,NA
165123,47038,10/24/25 15:08,Voicemail,NA
165124,47038,10/26/25 15:59,Talked to Customer,Vivian
165125,47039,10/19/25 14:24,Talked to Customer,Phil
165126,47039,10/24/25 4:03,Disconnected,NA
165127,47040,10/19/25 14:34,Talked to Customer,Geoffrey
165128,47040,10/21/25 15:00,Talked to Customer,Vivian
165129,47040,10/25/25 3:48,Voicemail,NA
165130,47041,10/19/25 14:43,Talked to Customer,Carlton
165131,47041,10/24/25 10:49,Voicemail,NA
165132,47041,10/25/25 13:59,Talked to Customer,Geoffrey
165133,47042,10/19/25 14:43,Talked to Customer,Vivian
165134,47042,10/21/25 18:55,Voicemail,NA
165135,47043,10/19/25 14:53,Talked to Customer,Phil
165136,47043,10/21/25 18:28,Talked to Customer,Will
165137,47043,10/23/25 9:44,Talked to Customer,Carlton
165138,47043,10/25/25 22:03,Voicemail,NA
165139,47044,10/19/25 14:58,Talked to Customer,Geoffrey
165140,47044,10/21/25 17:36,Talked to Customer,Will
165141,47044,10/23/25 16:34,Talked to Customer,Vivian
165142,47044,10/26/25 11:51,Talked to Customer,Hillary
165143,47045,10/19/25 14:58,Talked to Customer,Carlton
165144,47045,10/21/25 8:15,Disconnected,NA
165145,47045,10/25/25 1:08,Voicemail,NA
165146,47045,10/26/25 13:40,Disconnected,NA
165147,47045,10/27/25 8:42,Voicemail,NA
165148,47046,10/19/25 15:06,Talked to Customer,Will
165149,47046,10/22/25 14:41,Talked to Customer,Hillary
165150,47047,10/19/25 15:10,Talked to Customer,Hillary
165151,47047,10/24/25 7:08,Voicemail,NA
165152,47048,10/19/25 15:20,Talked to Customer,Phil
165153,47048,10/22/25 12:53,Disconnected,NA
165154,47048,10/25/25 15:44,Talked to Customer,Will
165155,47049,10/19/25 15:21,Talked to Customer,Hillary
165156,47049,10/20/25 2:09,Voicemail,NA
165157,47049,10/21/25 9:24,Talked to Customer,Hillary
165158,47050,10/19/25 15:28,Talked to Customer,Will
165159,47050,10/19/25 16:06,Talked to Customer,Will
165160,47051,10/19/25 15:36,Talked to Customer,Geoffrey
165161,47051,10/23/25 1:01,Voicemail,NA
165162,47051,10/24/25 13:22,Talked to Customer,Will
165163,47051,10/28/25 2:01,Voicemail,NA
165164,47051,11/1/25 23:18,Voicemail,NA
165165,47052,10/19/25 15:41,Talked to Customer,Will
165166,47052,10/19/25 21:53,Voicemail,NA
165167,47052,10/22/25 2:26,Voicemail,NA
165168,47053,10/19/25 15:45,Talked to Customer,Carlton
165169,47053,10/21/25 11:50,Talked to Customer,Phil
165170,47053,10/23/25 0:57,Voicemail,NA
165171,47054,10/19/25 15:55,Disconnected,NA
165172,47054,10/23/25 0:01,Voicemail,NA
165173,47054,10/27/25 4:34,Voicemail,NA
165174,47054,10/27/25 9:35,Talked to Customer,Carlton
165175,47054,10/29/25 1:19,Voicemail,NA
165176,47055,10/19/25 16:02,Talked to Customer,Will
165177,47055,10/21/25 4:07,Voicemail,NA
165178,47055,10/21/25 23:14,Disconnected,NA
165179,47056,10/19/25 16:10,Talked to Customer,Carlton
165180,47056,10/20/25 1:35,Voicemail,NA
165181,47057,10/19/25 16:25,Disconnected,NA
165182,47057,10/21/25 16:58,Talked to Customer,Hillary
165183,47057,10/21/25 20:27,Voicemail,NA
165184,47057,10/24/25 2:57,Voicemail,NA
165185,47057,10/24/25 18:43,Voicemail,NA
165186,47058,10/19/25 16:37,Talked to Customer,Carlton
165187,47058,10/22/25 12:37,Talked to Customer,Will
165188,47059,10/19/25 16:46,Talked to Customer,Will
165189,47059,10/20/25 15:31,Talked to Customer,Vivian
165190,47059,10/23/25 13:57,Talked to Customer,Vivian
165191,47059,10/28/25 1:57,Voicemail,NA
165192,47059,10/29/25 9:53,Talked to Customer,Will
165193,47060,10/19/25 16:54,Talked to Customer,Hillary
165194,47060,10/23/25 19:16,Voicemail,NA
165195,47060,10/26/25 19:19,Voicemail,NA
165196,47060,10/31/25 17:45,Voicemail,NA
165197,47061,10/19/25 16:57,Talked to Customer,Vivian
165198,47061,10/20/25 19:12,Voicemail,NA
165199,47061,10/21/25 10:37,Talked to Customer,Will
165200,47061,10/25/25 14:52,Talked to Customer,Phil
165201,47061,10/27/25 4:02,Voicemail,NA
165202,47062,10/19/25 17:03,Talked to Customer,Vivian
165203,47062,10/22/25 1:28,Voicemail,NA
165204,47062,10/24/25 10:30,Voicemail,NA
165205,47062,10/24/25 11:39,Talked to Customer,Vivian
165206,47062,10/26/25 0:39,Voicemail,NA
165207,47063,10/19/25 17:05,Talked to Customer,Will
165208,47063,10/23/25 6:23,Voicemail,NA
165209,47063,10/27/25 16:10,Talked to Customer,Carlton
165210,47063,10/31/25 22:40,Voicemail,NA
165211,47064,10/19/25 17:20,Disconnected,NA
165212,47064,10/23/25 1:12,Voicemail,NA
165213,47064,10/25/25 7:19,Voicemail,NA
165214,47064,10/25/25 8:48,Voicemail,NA
165215,47065,10/19/25 17:30,Disconnected,NA
165216,47065,10/24/25 13:45,Voicemail,NA
165217,47066,10/19/25 17:38,Talked to Customer,Hillary
165218,47066,10/20/25 2:25,Voicemail,NA
165219,47066,10/24/25 21:23,Voicemail,NA
165220,47066,10/27/25 14:24,Talked to Customer,Phil
165221,47067,10/19/25 17:55,Talked to Customer,Geoffrey
165222,47067,10/23/25 19:20,Voicemail,NA
165223,47067,10/26/25 10:37,Disconnected,NA
165224,47068,10/19/25 18:04,Voicemail,NA
165225,47068,10/23/25 2:52,Voicemail,NA
165226,47068,10/26/25 3:58,Voicemail,NA
165227,47068,10/30/25 14:58,Talked to Customer,Vivian
165228,47068,11/3/25 13:41,Disconnected,NA
165229,47069,10/19/25 18:18,Disconnected,NA
165230,47069,10/22/25 18:57,Voicemail,NA
165231,47069,10/26/25 21:20,Voicemail,NA
165232,47069,10/27/25 9:34,Talked to Customer,Phil
165233,47070,10/19/25 18:24,Voicemail,NA
165234,47070,10/24/25 15:11,Voicemail,NA
165235,47070,10/27/25 17:21,Talked to Customer,Phil
165236,47071,10/19/25 18:40,Talked to Customer,Phil
165237,47071,10/20/25 2:23,Voicemail,NA
165238,47071,10/24/25 12:55,Voicemail,NA
165239,47071,10/26/25 4:21,Voicemail,NA
165240,47072,10/19/25 19:03,Voicemail,NA
165241,47072,10/21/25 22:46,Voicemail,NA
165242,47072,10/24/25 21:24,Voicemail,NA
165243,47072,10/28/25 9:38,Talked to Customer,Vivian
165244,47072,10/31/25 23:56,Voicemail,NA
165245,47073,10/19/25 19:21,Talked to Customer,Will
165246,47073,10/24/25 8:58,Talked to Customer,Geoffrey
165247,47073,10/29/25 6:57,Voicemail,NA
165248,47073,10/30/25 7:56,Voicemail,NA
165249,47073,11/3/25 19:13,Disconnected,NA
165250,47074,10/19/25 19:22,Voicemail,NA
165251,47074,10/23/25 21:38,Voicemail,NA
165252,47074,10/24/25 21:10,Disconnected,NA
165253,47074,10/24/25 21:38,Voicemail,NA
165254,47074,10/26/25 14:58,Talked to Customer,Vivian
165255,47075,10/19/25 19:24,Talked to Customer,Phil
165256,47075,10/21/25 16:08,Talked to Customer,Will
165257,47075,10/21/25 17:01,Talked to Customer,Vivian
165258,47075,10/22/25 13:12,Talked to Customer,Will
165259,47076,10/19/25 19:33,Voicemail,NA
165260,47076,10/22/25 14:13,Talked to Customer,Will
165261,47077,10/19/25 19:44,Voicemail,NA
165262,47077,10/21/25 5:45,Voicemail,NA
165263,47077,10/23/25 11:42,Talked to Customer,Vivian
165264,47077,10/26/25 10:22,Talked to Customer,Phil
165265,47077,10/30/25 14:57,Talked to Customer,Geoffrey
165266,47078,10/19/25 19:45,Voicemail,NA
165267,47078,10/23/25 19:58,Voicemail,NA
165268,47078,10/27/25 17:11,Talked to Customer,Will
165269,47078,10/30/25 15:10,Talked to Customer,Hillary
165270,47079,10/19/25 20:00,Talked to Customer,Will
165271,47079,10/24/25 16:40,Voicemail,NA
165272,47079,10/26/25 10:57,Disconnected,NA
165273,47080,10/19/25 20:00,Disconnected,NA
165274,47080,10/24/25 5:42,Voicemail,NA
165275,47081,10/19/25 20:27,Disconnected,NA
165276,47081,10/23/25 3:46,Voicemail,NA
165277,47081,10/27/25 20:31,Talked to Customer,Phil
165278,47081,10/27/25 23:24,Voicemail,NA
165279,47081,10/31/25 20:52,Voicemail,NA
165280,47082,10/19/25 20:52,Voicemail,NA
165281,47082,10/23/25 6:53,Voicemail,NA
165282,47082,10/23/25 8:50,Disconnected,NA
165283,47082,10/26/25 22:43,Talked to Customer,Hillary
165284,47082,10/29/25 8:07,Disconnected,NA
165285,47083,10/19/25 21:11,Voicemail,NA
165286,47083,10/22/25 13:38,Talked to Customer,Will
165287,47083,10/25/25 9:41,Talked to Customer,Will
165288,47083,10/28/25 7:59,Voicemail,NA
165289,47084,10/19/25 21:26,Voicemail,NA
165290,47084,10/22/25 6:55,Disconnected,NA
165291,47084,10/23/25 1:16,Voicemail,NA
165292,47085,10/19/25 21:47,Voicemail,NA
165293,47085,10/23/25 8:52,Voicemail,NA
165294,47085,10/24/25 6:26,Voicemail,NA
165295,47086,10/19/25 22:11,Voicemail,NA
165296,47086,10/24/25 15:36,Voicemail,NA
165297,47086,10/25/25 9:43,Talked to Customer,Geoffrey
165298,47086,10/27/25 9:57,Talked to Customer,Geoffrey
165299,47086,10/31/25 13:13,Voicemail,NA
165300,47087,10/19/25 22:25,Voicemail,NA
165301,47087,10/23/25 10:41,Disconnected,NA
165302,47088,10/19/25 22:26,Voicemail,NA
165303,47088,10/21/25 15:20,Talked to Customer,Will
165304,47088,10/26/25 3:15,Voicemail,NA
165305,47088,10/29/25 0:28,Talked to Customer,Carlton
165306,47088,10/31/25 23:40,Talked to Customer,Vivian
165307,47089,10/19/25 22:47,Voicemail,NA
165308,47089,10/21/25 11:33,Talked to Customer,Will
165309,47089,10/25/25 23:23,Voicemail,NA
165310,47089,10/30/25 22:46,Voicemail,NA
165311,47090,10/19/25 23:00,Voicemail,NA
165312,47090,10/23/25 0:34,Voicemail,NA
165313,47090,10/25/25 20:05,Voicemail,NA
165314,47090,10/30/25 16:12,Talked to Customer,Carlton
165315,47091,10/19/25 23:15,Voicemail,NA
165316,47091,10/23/25 0:26,Voicemail,NA
165317,47091,10/23/25 15:08,Disconnected,NA
165318,47091,10/25/25 7:02,Voicemail,NA
165319,47091,10/26/25 22:34,Voicemail,NA
165320,47092,10/19/25 23:16,Talked to Customer,Hillary
165321,47092,10/20/25 2:42,Voicemail,NA
165322,47092,10/20/25 10:34,Talked to Customer,Geoffrey
165323,47092,10/23/25 4:10,Voicemail,NA
165324,47092,10/24/25 13:55,Voicemail,NA
165325,47093,10/19/25 23:47,Voicemail,NA
165326,47093,10/21/25 21:30,Voicemail,NA
165327,47094,10/19/25 23:48,Voicemail,NA
165328,47094,10/23/25 8:35,Talked to Customer,Phil
