sale_id,customer_id,sale_date,amount
10217,36258,8/18/2025 11:43:00,"$469,718.00"
10218,36260,8/18/2025 9:05:00,"$438,858.00"
10219,36261,8/20/2025 7:24:00,"$620,568.00"
10220,36262,8/14/2025 12:27:00,"$585,703.00"
10221,36268,8/21/2025 10:58:00,"$420,050.00"
10222,36269,8/27/2025 11:55:00,"$566,528.00"
10223,36271,8/23/2025 11:20:00,"$440,021.00"
10224,36273,8/19/2025 12:30:00,"$681,906.00"
10225,36275,8/14/2025 15:45:00,"$390,354.00"
10226,36277,8/18/2025 13:55:00,"$387,881.00"
10227,36280,8/14/2025 14:09:00,"$668,756.00"
10228,36281,8/14/2025 7:24:00,"$567,145.00"
10229,36282,8/20/2025 9:38:00,"$580,286.00"
10230,36283,8/18/2025 8:37:00,"$435,886.00"
10231,36289,8/26/2025 17:57:00,"$408,676.00"
10232,36294,8/17/2025 5:34:00,"$531,001.00"
10233,36295,8/19/2025 16:11:00,"$586,661.00"
10234,36298,8/18/2025 4:12:00,"$485,302.00"
10235,36299,8/23/2025 17:07:00,"$442,901.00"
10236,36302,8/20/2025 11:59:00,"$610,171.00"
10237,36312,8/16/2025 16:56:00,"$486,171.00"
10238,36314,8/23/2025 20:16:00,"$572,833.00"
10239,36315,8/19/2025 19:04:00,"$651,216.00"
10240,36319,8/21/2025 14:02:00,"$394,193.00"
10241,36321,8/17/2025 11:23:00,"$511,136.00"
10242,36337,8/21/2025 13:23:00,"$548,934.00"
10243,36340,8/19/2025 19:53:00,"$658,479.00"
10244,36345,8/20/2025 6:08:00,"$682,401.00"
10245,36352,8/24/2025 13:56:00,"$603,191.00"
10246,36354,8/17/2025 15:05:00,"$664,414.00"
10247,36357,8/20/2025 11:14:00,"$646,462.00"
10248,36361,8/19/2025 9:33:00,"$662,877.00"
10249,36362,8/23/2025 16:06:00,"$660,902.00"
10250,36363,8/19/2025 16:35:00,"$550,349.00"
10251,36364,8/14/2025 13:24:00,"$418,764.00"
10252,36372,8/18/2025 13:11:00,"$442,265.00"
10253,36373,8/20/2025 16:39:00,"$659,072.00"
10254,36389,8/14/2025 15:53:00,"$563,078.00"
10255,36395,8/16/2025 8:14:00,"$678,258.00"
10256,36400,8/20/2025 6:11:00,"$669,295.00"
10257,36401,8/25/2025 20:46:00,"$513,992.00"
10258,36403,8/26/2025 14:04:00,"$472,509.00"
10259,36405,8/16/2025 16:02:00,"$646,261.00"
10260,36406,8/17/2025 14:51:00,"$467,432.00"
10261,36410,8/24/2025 9:52:00,"$465,844.00"
10262,36411,8/16/2025 10:55:00,"$395,945.00"
10263,36417,8/22/2025 2:36:00,"$547,824.00"
10264,36421,8/19/2025 12:57:00,"$672,798.00"
10265,36422,8/18/2025 14:56:00,"$541,057.00"
10266,36425,8/21/2025 17:56:00,"$479,346.00"
10267,36426,8/25/2025 19:15:00,"$424,008.00"
10268,36427,8/25/2025 5:12:00,"$661,382.00"
10269,36431,8/24/2025 15:28:00,"$401,253.00"
10270,36434,8/24/2025 8:10:00,"$557,947.00"
10271,36435,8/23/2025 9:04:00,"$625,608.00"
10272,36436,8/23/2025 10:48:00,"$438,081.00"
10273,36438,8/17/2025 0:36:00,"$503,021.00"
10274,36443,8/21/2025 12:30:00,"$547,660.00"
10275,36444,8/17/2025 8:06:00,"$570,372.00"
10276,36449,8/16/2025 11:54:00,"$610,119.00"
10277,36450,8/19/2025 11:15:00,"$447,801.00"
10278,36451,8/16/2025 10:17:00,"$468,212.00"
10279,36453,8/18/2025 6:28:00,"$483,638.00"
10280,36460,8/28/2025 13:22:00,"$669,777.00"
10281,36462,8/19/2025 10:20:00,"$653,166.00"
10282,36463,8/19/2025 9:42:00,"$449,548.00"
10283,36466,8/24/2025 9:35:00,"$523,317.00"
10284,36470,8/21/2025 23:19:00,"$669,363.00"
10285,36472,8/24/2025 10:30:00,"$468,575.00"
10286,36477,8/17/2025 17:18:00,"$599,863.00"
10287,36479,8/14/2025 22:10:00,"$451,016.00"
10288,36480,8/24/2025 10:16:00,"$672,161.00"
10289,36481,8/26/2025 9:55:00,"$418,497.00"
10290,36486,8/23/2025 16:14:00,"$654,433.00"
10291,36487,8/20/2025 16:17:00,"$395,306.00"
10292,36490,8/19/2025 15:38:00,"$486,387.00"
10293,36491,8/24/2025 9:37:00,"$430,820.00"
10294,36493,8/22/2025 8:34:00,"$473,771.00"
10295,36495,8/17/2025 13:18:00,"$576,187.00"
10296,36497,8/20/2025 10:44:00,"$589,271.00"
10297,36503,8/21/2025 9:05:00,"$611,461.00"
10298,36508,8/21/2025 10:00:00,"$580,481.00"
10299,36511,8/18/2025 2:52:00,"$475,905.00"
10300,36512,8/21/2025 15:34:00,"$516,718.00"
10301,36513,8/28/2025 8:53:00,"$654,593.00"
10302,36515,8/23/2025 18:52:00,"$647,571.00"
10303,36516,8/24/2025 14:24:00,"$625,930.00"
10304,36529,8/24/2025 17:52:00,"$517,082.00"
10305,36530,8/16/2025 8:59:00,"$444,653.00"
10306,36539,8/21/2025 17:31:00,"$426,855.00"
10307,36540,8/18/2025 12:42:00,"$588,384.00"
10308,36551,8/20/2025 10:59:00,"$607,369.00"
10309,36555,8/28/2025 8:00:00,"$480,364.00"
10310,36556,8/25/2025 3:46:00,"$621,906.00"
10311,36559,8/20/2025 18:31:00,"$555,054.00"
10312,36560,8/15/2025 17:21:00,"$465,189.00"
10313,36562,8/24/2025 13:47:00,"$484,215.00"
10314,36577,8/31/2025 11:44:00,"$513,137.00"
10315,36580,8/21/2025 10:27:00,"$660,508.00"
10316,36582,8/18/2025 9:21:00,"$640,746.00"
10317,36592,8/23/2025 9:59:00,"$637,430.00"
10318,36593,8/19/2025 13:22:00,"$652,519.00"
10319,36595,8/22/2025 11:06:00,"$615,205.00"
10320,36599,8/21/2025 10:09:00,"$427,169.00"
10321,36600,8/24/2025 12:27:00,"$455,651.00"
10322,36603,8/18/2025 12:54:00,"$662,397.00"
10323,36604,8/29/2025 8:17:00,"$670,815.00"
10324,36605,8/18/2025 17:44:00,"$400,666.00"
10325,36608,8/19/2025 17:57:00,"$603,477.00"
10326,36609,8/21/2025 16:24:00,"$553,339.00"
10327,36612,8/19/2025 10:03:00,"$497,161.00"
10328,36617,8/16/2025 12:42:00,"$629,539.00"
10329,36618,8/20/2025 18:06:00,"$574,602.00"
10330,36619,8/22/2025 15:16:00,"$459,233.00"
10331,36627,8/16/2025 10:56:00,"$634,782.00"
10332,36628,8/23/2025 15:42:00,"$537,471.00"
10333,36636,8/17/2025 4:57:00,"$407,034.00"
10334,36647,8/26/2025 9:30:00,"$495,469.00"
10335,36648,8/16/2025 13:53:00,"$554,750.00"
10336,36654,8/19/2025 21:00:00,"$596,143.00"
10337,36655,8/26/2025 10:55:00,"$620,014.00"
10338,36666,8/21/2025 14:49:00,"$467,910.00"
10339,36667,8/26/2025 12:27:00,"$488,188.00"
10340,36670,8/21/2025 15:47:00,"$507,951.00"
10341,36671,8/19/2025 21:23:00,"$511,938.00"
10342,36674,8/19/2025 13:34:00,"$553,463.00"
10343,36676,8/20/2025 17:56:00,"$559,837.00"
10344,36682,8/24/2025 13:38:00,"$439,974.00"
10345,36686,8/19/2025 10:42:00,"$569,740.00"
10346,36691,8/17/2025 18:53:00,"$497,179.00"
10347,36692,8/26/2025 7:11:00,"$476,542.00"
10348,36693,8/17/2025 17:03:00,"$636,781.00"
10349,36694,8/20/2025 9:01:00,"$531,489.00"
10350,36695,8/19/2025 10:32:00,"$491,451.00"
10351,36699,8/24/2025 8:55:00,"$399,995.00"
10352,36700,8/18/2025 12:59:00,"$668,580.00"
10353,36703,8/26/2025 11:07:00,"$668,367.00"
10354,36705,8/20/2025 22:59:00,"$396,649.00"
10355,36713,8/23/2025 0:24:00,"$461,537.00"
10356,36716,8/17/2025 14:20:00,"$507,664.00"
10357,36718,8/25/2025 14:41:00,"$451,834.00"
10358,36723,8/20/2025 11:52:00,"$664,910.00"
10359,36730,8/21/2025 11:18:00,"$555,583.00"
10360,36732,8/31/2025 13:40:00,"$421,693.00"
10361,36733,8/24/2025 11:01:00,"$534,810.00"
10362,36737,8/28/2025 22:45:00,"$398,078.00"
10363,36739,8/26/2025 17:44:00,"$458,087.00"
10364,36746,8/24/2025 22:30:00,"$419,531.00"
10365,36750,8/24/2025 20:58:00,"$553,241.00"
10366,36752,8/26/2025 19:18:00,"$618,603.00"
10367,36753,8/25/2025 9:20:00,"$573,661.00"
10368,36758,8/24/2025 7:12:00,"$540,967.00"
10369,36760,8/18/2025 10:00:00,"$443,803.00"
10370,36761,8/25/2025 17:51:00,"$524,361.00"
10371,36766,8/19/2025 11:58:00,"$457,907.00"
10372,36771,8/24/2025 20:15:00,"$545,415.00"
10373,36772,8/27/2025 16:16:00,"$612,733.00"
10374,36774,8/26/2025 12:21:00,"$645,802.00"
10375,36776,8/26/2025 15:28:00,"$622,692.00"
10376,36777,8/25/2025 16:21:00,"$557,156.00"
10377,36778,8/26/2025 17:20:00,"$444,487.00"
10378,36783,8/17/2025 9:45:00,"$601,902.00"
10379,36784,8/27/2025 9:45:00,"$543,452.00"
10380,36785,8/24/2025 14:44:00,"$545,454.00"
10381,36789,8/20/2025 10:09:00,"$524,548.00"
10382,36794,8/27/2025 15:36:00,"$428,201.00"
10383,36797,8/16/2025 16:06:00,"$594,922.00"
10384,36798,8/24/2025 10:21:00,"$455,835.00"
10385,36806,8/19/2025 10:04:00,"$663,002.00"
10386,36810,8/21/2025 15:24:00,"$645,008.00"
10387,36814,8/16/2025 16:45:00,"$644,085.00"
10388,36815,8/19/2025 10:25:00,"$435,941.00"
10389,36817,8/18/2025 9:34:00,"$443,969.00"
10390,36818,8/25/2025 16:24:00,"$497,647.00"
10391,36823,8/21/2025 10:03:00,"$599,615.00"
10392,36824,8/21/2025 14:51:00,"$527,795.00"
10393,36825,8/25/2025 18:31:00,"$427,417.00"
10394,36831,8/21/2025 9:10:00,"$473,186.00"
10395,36837,8/24/2025 10:17:00,"$430,530.00"
10396,36839,8/27/2025 14:14:00,"$598,297.00"
10397,36840,8/21/2025 14:13:00,"$644,997.00"
10398,36843,8/23/2025 16:57:00,"$392,993.00"
10399,36845,8/19/2025 13:28:00,"$683,266.00"
10400,36846,8/24/2025 15:46:00,"$596,131.00"
10401,36853,8/26/2025 11:21:00,"$598,050.00"
10402,36865,8/17/2025 14:58:00,"$598,353.00"
10403,36867,8/18/2025 13:20:00,"$431,663.00"
10404,36871,8/17/2025 14:06:00,"$393,831.00"
10405,36875,9/2/2025 12:03:00,"$696,412.00"
10406,36877,8/23/2025 4:47:00,"$392,897.00"
10407,36881,8/28/2025 17:41:00,"$440,710.00"
10408,36890,8/20/2025 14:52:00,"$644,237.00"
10409,36892,8/23/2025 12:57:00,"$463,378.00"
10410,36893,8/18/2025 5:36:00,"$641,266.00"
10411,36899,8/24/2025 10:12:00,"$392,114.00"
10412,36900,8/26/2025 9:16:00,"$507,978.00"
10413,36904,8/24/2025 14:02:00,"$585,685.00"
10414,36905,8/20/2025 12:29:00,"$466,724.00"
10415,36906,8/21/2025 17:09:00,"$601,106.00"
10416,36917,8/17/2025 14:28:00,"$482,712.00"
10417,36930,8/28/2025 17:09:00,"$421,608.00"
10418,36932,9/3/2025 16:01:00,"$687,197.00"
10419,36936,8/21/2025 2:54:00,"$514,770.00"
10420,36939,8/20/2025 14:50:00,"$604,631.00"
10421,36941,8/26/2025 18:54:00,"$495,007.00"
10422,36957,8/23/2025 8:23:00,"$399,711.00"
10423,36967,8/19/2025 15:31:00,"$447,701.00"
10424,36972,8/30/2025 1:47:00,"$575,773.00"
10425,36977,8/26/2025 17:29:00,"$469,190.00"
10426,36980,8/19/2025 9:40:00,"$594,164.00"
10427,36982,8/24/2025 14:47:00,"$474,657.00"
10428,36987,8/23/2025 16:15:00,"$432,626.00"
10429,36988,8/21/2025 16:32:00,"$528,893.00"
10430,36989,8/20/2025 11:14:00,"$635,869.00"
10431,36992,8/26/2025 14:27:00,"$534,991.00"
10432,36994,8/20/2025 16:16:00,"$476,030.00"
10433,36995,8/23/2025 9:25:00,"$611,687.00"
10434,37015,8/26/2025 8:46:00,"$480,363.00"
10435,37016,9/2/2025 17:53:00,"$660,151.00"
10436,37020,8/21/2025 8:58:00,"$654,957.00"
10437,37035,9/2/2025 12:05:00,"$703,892.00"
10438,37039,8/19/2025 14:44:00,"$681,639.00"
10439,37040,8/27/2025 19:22:00,"$421,760.00"
10440,37046,8/21/2025 11:27:00,"$387,244.00"
10441,37048,8/18/2025 16:36:00,"$444,401.00"
10442,37049,8/27/2025 11:57:00,"$417,775.00"
10443,37050,8/30/2025 16:31:00,"$604,288.00"
10444,37056,8/24/2025 9:18:00,"$536,573.00"
10445,37062,8/24/2025 16:50:00,"$450,122.00"
10446,37064,8/25/2025 15:59:00,"$502,267.00"
10447,37071,8/23/2025 15:50:00,"$433,047.00"
10448,37072,8/23/2025 16:52:00,"$672,968.00"
10449,37074,8/18/2025 18:19:00,"$627,039.00"
10450,37075,8/24/2025 10:46:00,"$597,131.00"
10451,37079,8/20/2025 17:04:00,"$482,464.00"
10452,37087,8/23/2025 11:56:00,"$464,699.00"
10453,37088,9/2/2025 3:20:00,"$559,602.00"
10454,37090,8/21/2025 11:38:00,"$629,866.00"
10455,37091,8/24/2025 20:23:00,"$605,644.00"
10456,37095,8/24/2025 16:55:00,"$610,728.00"
10457,37096,8/29/2025 17:17:00,"$669,052.00"
10458,37097,9/1/2025 11:33:00,"$657,704.00"
10459,37101,8/26/2025 13:08:00,"$385,531.00"
10460,37109,8/23/2025 8:19:00,"$668,285.00"
10461,37111,8/18/2025 16:41:00,"$672,310.00"
10462,37116,8/29/2025 22:23:00,"$573,087.00"
10463,37120,8/19/2025 11:51:00,"$433,135.00"
10464,37125,8/23/2025 23:23:00,"$489,266.00"
10465,37126,8/25/2025 17:04:00,"$446,149.00"
10466,37127,8/22/2025 11:10:00,"$510,446.00"
10467,37132,9/1/2025 16:58:00,"$586,729.00"
10468,37133,8/24/2025 14:25:00,"$476,017.00"
10469,37135,8/26/2025 12:17:00,"$538,580.00"
10470,37136,8/31/2025 8:37:00,"$617,259.00"
10471,37137,8/19/2025 11:35:00,"$535,942.00"
10472,37139,8/28/2025 12:39:00,"$594,824.00"
10473,37141,8/23/2025 16:25:00,"$442,806.00"
10474,37144,8/21/2025 12:39:00,"$416,209.00"
10475,37149,8/25/2025 11:30:00,"$483,713.00"
10476,37152,9/2/2025 17:09:00,"$590,504.00"
10477,37153,8/20/2025 9:44:00,"$406,520.00"
10478,37156,8/20/2025 12:52:00,"$541,090.00"
10479,37163,9/2/2025 9:24:00,"$550,306.00"
10480,37166,8/23/2025 19:34:00,"$442,360.00"
10481,37167,8/26/2025 14:19:00,"$580,126.00"
10482,37174,8/25/2025 15:14:00,"$515,937.00"
10483,37175,8/21/2025 12:36:00,"$503,117.00"
10484,37181,8/21/2025 16:44:00,"$488,956.00"
10485,37182,8/19/2025 16:55:00,"$630,200.00"
10486,37187,8/30/2025 17:33:00,"$478,619.00"
10487,37190,8/25/2025 16:42:00,"$592,687.00"
10488,37191,8/23/2025 10:59:00,"$445,278.00"
10489,37193,8/19/2025 11:59:00,"$459,302.00"
10490,37201,8/28/2025 8:44:00,"$403,477.00"
10491,37202,8/21/2025 13:53:00,"$384,620.00"
10492,37205,8/25/2025 11:06:00,"$477,020.00"
10493,37209,8/23/2025 11:04:00,"$594,527.00"
10494,37215,8/23/2025 9:36:00,"$577,048.00"
10495,37226,8/29/2025 3:08:00,"$458,753.00"
10496,37230,8/23/2025 7:52:00,"$631,706.00"
10497,37233,8/30/2025 12:46:00,"$424,160.00"
10498,37236,8/25/2025 17:11:00,"$610,762.00"
10499,37239,8/24/2025 12:01:00,"$496,903.00"
10500,37242,8/26/2025 15:39:00,"$546,177.00"
10501,37243,8/29/2025 7:56:00,"$675,474.00"
10502,37246,8/21/2025 9:44:00,"$431,198.00"
10503,37248,8/25/2025 16:55:00,"$605,349.00"
10504,37251,8/25/2025 12:14:00,"$497,467.00"
10505,37253,8/25/2025 13:03:00,"$504,411.00"
10506,37256,9/1/2025 11:33:00,"$552,597.00"
10507,37258,8/23/2025 12:50:00,"$511,621.00"
10508,37262,8/25/2025 13:06:00,"$471,689.00"
10509,37267,8/26/2025 13:41:00,"$590,369.00"
10510,37269,8/25/2025 11:29:00,"$543,108.00"
10511,37274,8/23/2025 13:44:00,"$594,260.00"
10512,37275,8/26/2025 13:34:00,"$663,776.00"
10513,37277,8/25/2025 8:15:00,"$596,208.00"
10514,37281,9/4/2025 14:18:00,"$468,541.00"
10515,37282,8/31/2025 12:07:00,"$408,196.00"
10516,37283,8/28/2025 14:52:00,"$592,047.00"
10517,37284,8/24/2025 18:07:00,"$579,841.00"
10518,37293,8/21/2025 17:13:00,"$445,173.00"
10519,37298,8/24/2025 15:43:00,"$476,049.00"
10520,37302,8/31/2025 15:58:00,"$670,601.00"
10521,37303,9/3/2025 10:32:00,"$550,502.00"
10522,37309,8/25/2025 4:41:00,"$422,143.00"
10523,37311,8/26/2025 23:35:00,"$551,158.00"
10524,37312,9/1/2025 9:21:00,"$413,495.00"
10525,37315,8/31/2025 15:26:00,"$489,547.00"
10526,37319,8/23/2025 12:44:00,"$518,515.00"
10527,37320,8/25/2025 11:43:00,"$580,284.00"
10528,37324,8/31/2025 9:20:00,"$417,753.00"
10529,37328,9/2/2025 17:14:00,"$569,187.00"
10530,37343,9/4/2025 17:32:00,"$702,339.00"
10531,37346,8/20/2025 10:12:00,"$400,494.00"
10532,37353,8/22/2025 3:11:00,"$447,650.00"
10533,37355,8/25/2025 13:59:00,"$572,126.00"
10534,37357,8/28/2025 16:56:00,"$409,718.00"
10535,37360,8/25/2025 11:15:00,"$582,829.00"
10536,37364,8/25/2025 9:38:00,"$403,918.00"
10537,37365,8/25/2025 10:16:00,"$539,941.00"
10538,37368,8/25/2025 11:06:00,"$646,351.00"
10539,37369,9/1/2025 14:04:00,"$591,394.00"
10540,37374,8/23/2025 15:51:00,"$478,730.00"
10541,37379,8/22/2025 6:01:00,"$470,707.00"
10542,37380,8/31/2025 14:05:00,"$397,664.00"
10543,37386,8/25/2025 10:06:00,"$592,942.00"
10544,37387,8/24/2025 10:37:00,"$518,323.00"
10545,37388,8/28/2025 8:07:00,"$553,096.00"
10546,37389,8/24/2025 6:01:00,"$476,037.00"
10547,37400,8/30/2025 14:15:00,"$420,845.00"
10548,37402,8/27/2025 10:42:00,"$558,993.00"
10549,37404,8/24/2025 11:49:00,"$579,227.00"
10550,37405,8/26/2025 1:33:00,"$474,770.00"
10551,37409,8/31/2025 14:48:00,"$640,695.00"
10552,37411,8/26/2025 8:39:00,"$474,297.00"
10553,37413,9/2/2025 14:09:00,"$644,601.00"
10554,37425,8/27/2025 18:46:00,"$633,208.00"
10555,37426,8/23/2025 13:54:00,"$658,845.00"
10556,37436,8/26/2025 12:09:00,"$409,544.00"
10557,37437,8/25/2025 9:50:00,"$523,174.00"
10558,37438,8/21/2025 13:46:00,"$681,886.00"
10559,37439,8/25/2025 9:56:00,"$422,533.00"
10560,37444,8/21/2025 6:40:00,"$424,229.00"
10561,37450,9/1/2025 9:07:00,"$644,207.00"
10562,37453,8/26/2025 15:00:00,"$618,772.00"
10563,37458,8/24/2025 9:17:00,"$449,978.00"
10564,37466,8/20/2025 17:21:00,"$444,479.00"
10565,37467,8/27/2025 10:08:00,"$611,373.00"
10566,37470,8/23/2025 13:35:00,"$526,310.00"
10567,37474,8/26/2025 11:25:00,"$610,147.00"
10568,37475,8/23/2025 9:53:00,"$545,344.00"
10569,37476,9/3/2025 10:42:00,"$517,434.00"
10570,37477,8/21/2025 12:32:00,"$558,977.00"
10571,37479,8/28/2025 15:14:00,"$667,520.00"
10572,37480,8/28/2025 11:35:00,"$483,969.00"
10573,37481,8/30/2025 10:06:00,"$509,772.00"
10574,37484,8/27/2025 9:48:00,"$457,941.00"
10575,37485,9/3/2025 14:10:00,"$619,583.00"
10576,37499,8/28/2025 14:32:00,"$596,142.00"
10577,37500,9/3/2025 10:32:00,"$564,139.00"
10578,37503,8/26/2025 16:30:00,"$435,802.00"
10579,37517,8/30/2025 3:11:00,"$434,274.00"
10580,37519,8/26/2025 15:44:00,"$454,463.00"
10581,37520,8/26/2025 16:41:00,"$419,854.00"
10582,37529,8/25/2025 7:54:00,"$482,840.00"
10583,37530,8/25/2025 15:15:00,"$448,948.00"
10584,37532,8/31/2025 9:55:00,"$459,763.00"
10585,37533,8/21/2025 14:55:00,"$470,585.00"
10586,37535,8/27/2025 16:45:00,"$525,011.00"
10587,37536,8/23/2025 11:51:00,"$683,052.00"
10588,37538,8/25/2025 16:53:00,"$652,310.00"
10589,37543,8/23/2025 13:16:00,"$619,794.00"
10590,37545,8/26/2025 9:36:00,"$396,499.00"
10591,37548,8/24/2025 17:32:00,"$596,196.00"
10592,37553,8/24/2025 10:14:00,"$507,986.00"
10593,37555,8/25/2025 17:25:00,"$612,656.00"
10594,37565,8/28/2025 16:32:00,"$467,738.00"
10595,37566,9/1/2025 17:49:00,"$414,802.00"
10596,37574,8/24/2025 11:33:00,"$681,154.00"
10597,37583,8/23/2025 16:24:00,"$628,306.00"
10598,37585,8/23/2025 14:52:00,"$511,552.00"
10599,37587,8/30/2025 11:37:00,"$634,725.00"
10600,37588,8/26/2025 14:39:00,"$597,083.00"
10601,37589,8/28/2025 19:03:00,"$649,961.00"
10602,37591,8/25/2025 9:37:00,"$517,464.00"
10603,37599,8/31/2025 13:03:00,"$611,425.00"
10604,37600,8/27/2025 10:24:00,"$617,179.00"
10605,37603,8/25/2025 8:43:00,"$660,879.00"
10606,37604,8/24/2025 15:45:00,"$461,689.00"
10607,37609,8/23/2025 14:32:00,"$393,689.00"
10608,37610,9/2/2025 12:26:00,"$638,660.00"
10609,37618,8/27/2025 12:48:00,"$426,366.00"
10610,37620,9/1/2025 10:28:00,"$596,012.00"
10611,37622,8/26/2025 11:17:00,"$450,577.00"
10612,37625,8/30/2025 14:26:00,"$568,480.00"
10613,37627,8/23/2025 6:48:00,"$499,298.00"
10614,37629,8/27/2025 9:29:00,"$494,805.00"
10615,37634,8/24/2025 10:08:00,"$610,519.00"
10616,37636,8/30/2025 11:32:00,"$542,467.00"
10617,37640,9/3/2025 20:59:00,"$446,124.00"
10618,37644,8/31/2025 22:37:00,"$547,928.00"
10619,37646,8/25/2025 10:48:00,"$495,353.00"
10620,37650,8/26/2025 4:13:00,"$396,476.00"
10621,37651,8/31/2025 13:42:00,"$563,932.00"
10622,37653,8/25/2025 14:15:00,"$598,175.00"
10623,37657,8/28/2025 1:35:00,"$416,410.00"
10624,37662,9/1/2025 13:13:00,"$421,774.00"
10625,37666,8/29/2025 17:02:00,"$576,888.00"
10626,37667,8/27/2025 16:14:00,"$681,513.00"
10627,37676,9/2/2025 15:06:00,"$550,467.00"
10628,37677,8/24/2025 10:31:00,"$467,614.00"
10629,37679,9/2/2025 17:33:00,"$553,749.00"
10630,37680,9/1/2025 14:42:00,"$507,680.00"
10631,37686,8/25/2025 9:54:00,"$588,692.00"
10632,37687,9/1/2025 13:22:00,"$565,594.00"
10633,37691,8/24/2025 14:03:00,"$534,083.00"
10634,37692,8/25/2025 13:09:00,"$676,099.00"
10635,37696,9/1/2025 17:46:00,"$653,809.00"
10636,37697,8/26/2025 13:42:00,"$653,733.00"
10637,37698,8/27/2025 17:42:00,"$411,131.00"
10638,37699,9/1/2025 9:58:00,"$555,348.00"
10639,37701,9/4/2025 11:50:00,"$449,231.00"
10640,37709,8/30/2025 9:00:00,"$459,179.00"
10641,37710,8/28/2025 8:21:00,"$492,867.00"
10642,37715,8/30/2025 16:00:00,"$433,734.00"
10643,37724,8/28/2025 15:30:00,"$443,953.00"
10644,37727,9/1/2025 16:11:00,"$494,059.00"
10645,37728,8/31/2025 13:43:00,"$667,767.00"
10646,37731,8/26/2025 17:27:00,"$415,878.00"
10647,37732,8/24/2025 13:58:00,"$472,794.00"
10648,37735,9/1/2025 15:46:00,"$603,869.00"
10649,37736,9/3/2025 11:38:00,"$539,558.00"
10650,37737,8/23/2025 23:00:00,"$639,134.00"
10651,37740,8/25/2025 10:57:00,"$617,953.00"
10652,37741,8/25/2025 13:08:00,"$394,361.00"
10653,37746,8/30/2025 17:09:00,"$599,040.00"
10654,37747,9/2/2025 13:35:00,"$581,060.00"
10655,37749,8/23/2025 17:49:00,"$471,502.00"
10656,37755,8/31/2025 0:12:00,"$427,369.00"
10657,37756,8/25/2025 15:03:00,"$454,355.00"
10658,37758,8/27/2025 17:38:00,"$566,166.00"
10659,37760,8/26/2025 10:47:00,"$540,412.00"
10660,37762,9/3/2025 15:34:00,"$553,029.00"
10661,37764,8/31/2025 13:51:00,"$556,364.00"
10662,37767,8/25/2025 13:44:00,"$484,263.00"
10663,37774,8/30/2025 12:25:00,"$433,593.00"
10664,37776,8/30/2025 9:39:00,"$648,991.00"
10665,37779,8/26/2025 9:17:00,"$582,062.00"
10666,37785,9/3/2025 8:35:00,"$429,111.00"
10667,37786,8/30/2025 14:44:00,"$651,766.00"
10668,37788,8/24/2025 14:13:00,"$523,279.00"
10669,37797,8/29/2025 14:33:00,"$390,556.00"
10670,37799,8/25/2025 14:29:00,"$608,013.00"
10671,37800,8/30/2025 15:40:00,"$390,330.00"
10672,37804,9/2/2025 14:13:00,"$505,790.00"
10673,37808,8/28/2025 14:48:00,"$653,567.00"
10674,37814,9/1/2025 9:43:00,"$452,594.00"
10675,37815,9/3/2025 17:05:00,"$466,102.00"
10676,37817,8/31/2025 12:56:00,"$480,063.00"
10677,37822,8/27/2025 12:16:00,"$599,089.00"
10678,37823,8/24/2025 16:44:00,"$664,239.00"
10679,37824,8/28/2025 17:29:00,"$651,801.00"
10680,37826,8/24/2025 3:36:00,"$485,821.00"
10681,37828,8/28/2025 17:16:00,"$640,245.00"
10682,37832,8/30/2025 12:36:00,"$412,119.00"
10683,37833,8/24/2025 16:36:00,"$549,875.00"
10684,37835,9/1/2025 1:59:00,"$659,468.00"
10685,37842,9/6/2025 8:35:00,"$512,356.00"
10686,37845,8/26/2025 13:06:00,"$410,880.00"
10687,37853,8/25/2025 16:38:00,"$523,731.00"
10688,37857,8/24/2025 17:59:00,"$596,485.00"
10689,37858,9/2/2025 11:24:00,"$660,032.00"
10690,37860,9/6/2025 11:01:00,"$690,922.00"
10691,37861,8/27/2025 10:21:00,"$504,843.00"
10692,37862,8/26/2025 15:55:00,"$588,806.00"
10693,37864,8/27/2025 15:08:00,"$433,118.00"
10694,37869,8/25/2025 11:27:00,"$683,341.00"
10695,37873,8/26/2025 9:07:00,"$607,353.00"
10696,37876,8/25/2025 10:06:00,"$619,897.00"
10697,37884,8/31/2025 17:23:00,"$641,941.00"
10698,37889,9/6/2025 17:25:00,"$442,831.00"
10699,37893,9/3/2025 19:20:00,"$531,746.00"
10700,37896,8/28/2025 11:55:00,"$542,038.00"
10701,37897,8/27/2025 12:41:00,"$512,094.00"
10702,37912,8/28/2025 11:13:00,"$418,326.00"
10703,37913,8/30/2025 10:57:00,"$672,366.00"
10704,37916,8/26/2025 15:46:00,"$567,084.00"
10705,37918,8/30/2025 11:13:00,"$647,001.00"
10706,37921,8/27/2025 2:56:00,"$510,471.00"
10707,37927,9/1/2025 20:13:00,"$698,739.00"
10708,37928,9/2/2025 15:40:00,"$703,908.00"
10709,37937,9/1/2025 16:29:00,"$499,882.00"
10710,37945,8/31/2025 1:54:00,"$528,546.00"
10711,37958,9/2/2025 10:25:00,"$451,161.00"
10712,37960,9/1/2025 15:29:00,"$696,178.00"
10713,37961,9/3/2025 16:49:00,"$549,501.00"
10714,37963,8/28/2025 12:14:00,"$595,080.00"
10715,37971,8/28/2025 15:43:00,"$436,975.00"
